9,2,52,1,9,"AudioManager::getClip@268-276@C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M5\Codigo_IA_generado\Sheriffsss\src\SheriffsssPackage\AudioManager.java","C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M5\Codigo_IA_generado\Sheriffsss\src\SheriffsssPackage\AudioManager.java","AudioManager::getClip","AudioManager::getClip( String resourcePath)",268,276
24,5,164,1,24,"AudioManager::getOneShotClip@278-301@C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M5\Codigo_IA_generado\Sheriffsss\src\SheriffsssPackage\AudioManager.java","C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M5\Codigo_IA_generado\Sheriffsss\src\SheriffsssPackage\AudioManager.java","AudioManager::getOneShotClip","AudioManager::getOneShotClip( String resourcePath)",278,301
15,4,100,2,15,"AudioManager::getKeyedSfxLoopClip@303-317@C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M5\Codigo_IA_generado\Sheriffsss\src\SheriffsssPackage\AudioManager.java","C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M5\Codigo_IA_generado\Sheriffsss\src\SheriffsssPackage\AudioManager.java","AudioManager::getKeyedSfxLoopClip","AudioManager::getKeyedSfxLoopClip( String key , String resourcePath)",303,317
6,2,34,1,6,"AudioManager::removeCompletionListener@319-324@C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M5\Codigo_IA_generado\Sheriffsss\src\SheriffsssPackage\AudioManager.java","C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M5\Codigo_IA_generado\Sheriffsss\src\SheriffsssPackage\AudioManager.java","AudioManager::removeCompletionListener","AudioManager::removeCompletionListener( Clip clip)",319,324
7,2,34,1,7,"AudioManager::loadClip@326-332@C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M5\Codigo_IA_generado\Sheriffsss\src\SheriffsssPackage\AudioManager.java","C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M5\Codigo_IA_generado\Sheriffsss\src\SheriffsssPackage\AudioManager.java","AudioManager::loadClip","AudioManager::loadClip( String resourcePath)",326,332
18,3,103,1,18,"AudioManager::loadClipResource@334-351@C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M5\Codigo_IA_generado\Sheriffsss\src\SheriffsssPackage\AudioManager.java","C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M5\Codigo_IA_generado\Sheriffsss\src\SheriffsssPackage\AudioManager.java","AudioManager::loadClipResource","AudioManager::loadClipResource( String resourcePath)",334,351
16,2,88,1,16,"AudioManager::toPlayableStream@353-368@C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M5\Codigo_IA_generado\Sheriffsss\src\SheriffsssPackage\AudioManager.java","C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M5\Codigo_IA_generado\Sheriffsss\src\SheriffsssPackage\AudioManager.java","AudioManager::toPlayableStream","AudioManager::toPlayableStream( AudioInputStream audioInputStream)",353,368
6,2,71,2,6,"AudioManager::configureGain@370-375@C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M5\Codigo_IA_generado\Sheriffsss\src\SheriffsssPackage\AudioManager.java","C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M5\Codigo_IA_generado\Sheriffsss\src\SheriffsssPackage\AudioManager.java","AudioManager::configureGain","AudioManager::configureGain( Clip clip , float gainDb)",370,375
6,2,39,2,6,"AudioManager::effectiveGain@377-382@C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M5\Codigo_IA_generado\Sheriffsss\src\SheriffsssPackage\AudioManager.java","C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M5\Codigo_IA_generado\Sheriffsss\src\SheriffsssPackage\AudioManager.java","AudioManager::effectiveGain","AudioManager::effectiveGain( float baseGainDb , double volume)",377,382
3,1,24,1,3,"AudioManager::clamp01@384-386@C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M5\Codigo_IA_generado\Sheriffsss\src\SheriffsssPackage\AudioManager.java","C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M5\Codigo_IA_generado\Sheriffsss\src\SheriffsssPackage\AudioManager.java","AudioManager::clamp01","AudioManager::clamp01( double value)",384,386
