10,1,56,4,10,"EtapaSpam::EtapaSpam@36-45@C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M3\Codigo_IA_generado\version_opus_4.7\src\main\java\com\tp\analisis\EtapaSpam.java","C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M3\Codigo_IA_generado\version_opus_4.7\src\main\java\com\tp\analisis\EtapaSpam.java","EtapaSpam::EtapaSpam","EtapaSpam::EtapaSpam( BlockingQueue<PipelineMessage> entrada , ConcurrentLinkedQueue<Resultado> resultados , int workers , LongAdder tiempoAcumNanos)",36,45
5,2,32,1,5,"EtapaSpam::lanzar@47-51@C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M3\Codigo_IA_generado\version_opus_4.7\src\main\java\com\tp\analisis\EtapaSpam.java","C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M3\Codigo_IA_generado\version_opus_4.7\src\main\java\com\tp\analisis\EtapaSpam.java","EtapaSpam::lanzar","EtapaSpam::lanzar( ExecutorService pool)",47,51
34,5,243,0,39,"EtapaSpam::loop@53-91@C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M3\Codigo_IA_generado\version_opus_4.7\src\main\java\com\tp\analisis\EtapaSpam.java","C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M3\Codigo_IA_generado\version_opus_4.7\src\main\java\com\tp\analisis\EtapaSpam.java","EtapaSpam::loop","EtapaSpam::loop()",53,91
26,12,181,1,31,"EtapaSpam::calcularSpamScore@93-123@C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M3\Codigo_IA_generado\version_opus_4.7\src\main\java\com\tp\analisis\EtapaSpam.java","C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M3\Codigo_IA_generado\version_opus_4.7\src\main\java\com\tp\analisis\EtapaSpam.java","EtapaSpam::calcularSpamScore","EtapaSpam::calcularSpamScore( String texto)",93,123
11,7,88,2,11,"EtapaSpam::decidir@125-135@C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M3\Codigo_IA_generado\version_opus_4.7\src\main\java\com\tp\analisis\EtapaSpam.java","C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M3\Codigo_IA_generado\version_opus_4.7\src\main\java\com\tp\analisis\EtapaSpam.java","EtapaSpam::decidir","EtapaSpam::decidir( Post post , double spamScore)",125,135
3,1,19,1,3,"EtapaSpam::redondear@137-139@C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M3\Codigo_IA_generado\version_opus_4.7\src\main\java\com\tp\analisis\EtapaSpam.java","C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M3\Codigo_IA_generado\version_opus_4.7\src\main\java\com\tp\analisis\EtapaSpam.java","EtapaSpam::redondear","EtapaSpam::redondear( double v)",137,139
1,1,5,0,1,"PoisonPill::PoisonPill@5-5@C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M3\Codigo_IA_generado\version_opus_4.7\src\main\java\com\tp\modelo\PoisonPill.java","C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M3\Codigo_IA_generado\version_opus_4.7\src\main\java\com\tp\modelo\PoisonPill.java","PoisonPill::PoisonPill","PoisonPill::PoisonPill()",5,5
1,1,5,0,1,"Post::Post@19-19@C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M3\Codigo_IA_generado\version_opus_4.7\src\main\java\com\tp\modelo\Post.java","C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M3\Codigo_IA_generado\version_opus_4.7\src\main\java\com\tp\modelo\Post.java","Post::Post","Post::Post()",19,19
4,1,22,2,4,"Post::Post@21-24@C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M3\Codigo_IA_generado\version_opus_4.7\src\main\java\com\tp\modelo\Post.java","C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M3\Codigo_IA_generado\version_opus_4.7\src\main\java\com\tp\modelo\Post.java","Post::Post","Post::Post( int postId , String texto)",21,24
1,1,8,0,1,"Post::getPostId@26-26@C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M3\Codigo_IA_generado\version_opus_4.7\src\main\java\com\tp\modelo\Post.java","C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M3\Codigo_IA_generado\version_opus_4.7\src\main\java\com\tp\modelo\Post.java","Post::getPostId","Post::getPostId()",26,26
