6,1,37,3,6,"EtapaSpam::EtapaSpam@24-29@C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M3\Codigo_IA_generado\version_haiku_4.5\src\main\java\com\tp\analisis\EtapaSpam.java","C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M3\Codigo_IA_generado\version_haiku_4.5\src\main\java\com\tp\analisis\EtapaSpam.java","EtapaSpam::EtapaSpam","EtapaSpam::EtapaSpam( BlockingQueue<Object> queueBC , ConcurrentLinkedQueue<Resultado> resultados , LongAdder tiempoEtapaC)",24,29
34,4,265,0,43,"EtapaSpam::procesarWorker@31-73@C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M3\Codigo_IA_generado\version_haiku_4.5\src\main\java\com\tp\analisis\EtapaSpam.java","C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M3\Codigo_IA_generado\version_haiku_4.5\src\main\java\com\tp\analisis\EtapaSpam.java","EtapaSpam::procesarWorker","EtapaSpam::procesarWorker()",31,73
28,10,167,1,35,"EtapaSpam::calcularSpamScore@75-109@C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M3\Codigo_IA_generado\version_haiku_4.5\src\main\java\com\tp\analisis\EtapaSpam.java","C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M3\Codigo_IA_generado\version_haiku_4.5\src\main\java\com\tp\analisis\EtapaSpam.java","EtapaSpam::calcularSpamScore","EtapaSpam::calcularSpamScore( String texto)",75,109
10,5,73,1,11,"EtapaSpam::tomarDecision@111-121@C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M3\Codigo_IA_generado\version_haiku_4.5\src\main\java\com\tp\analisis\EtapaSpam.java","C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M3\Codigo_IA_generado\version_haiku_4.5\src\main\java\com\tp\analisis\EtapaSpam.java","EtapaSpam::tomarDecision","EtapaSpam::tomarDecision( Post post)",111,121
2,1,5,0,2,"PoisonPill::PoisonPill@6-7@C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M3\Codigo_IA_generado\version_haiku_4.5\src\main\java\com\tp\modelo\PoisonPill.java","C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M3\Codigo_IA_generado\version_haiku_4.5\src\main\java\com\tp\modelo\PoisonPill.java","PoisonPill::PoisonPill","PoisonPill::PoisonPill()",6,7
6,1,47,2,6,"Post::Post@12-17@C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M3\Codigo_IA_generado\version_haiku_4.5\src\main\java\com\tp\modelo\Post.java","C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M3\Codigo_IA_generado\version_haiku_4.5\src\main\java\com\tp\modelo\Post.java","Post::Post","Post::Post( int postId , String texto)",12,17
3,1,8,0,3,"Post::getPostId@19-21@C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M3\Codigo_IA_generado\version_haiku_4.5\src\main\java\com\tp\modelo\Post.java","C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M3\Codigo_IA_generado\version_haiku_4.5\src\main\java\com\tp\modelo\Post.java","Post::getPostId","Post::getPostId()",19,21
3,1,8,0,3,"Post::getTexto@23-25@C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M3\Codigo_IA_generado\version_haiku_4.5\src\main\java\com\tp\modelo\Post.java","C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M3\Codigo_IA_generado\version_haiku_4.5\src\main\java\com\tp\modelo\Post.java","Post::getTexto","Post::getTexto()",23,25
3,1,8,0,3,"Post::getTimestampInicio@27-29@C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M3\Codigo_IA_generado\version_haiku_4.5\src\main\java\com\tp\modelo\Post.java","C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M3\Codigo_IA_generado\version_haiku_4.5\src\main\java\com\tp\modelo\Post.java","Post::getTimestampInicio","Post::getTimestampInicio()",27,29
3,1,13,1,3,"Post::setTimestampInicio@31-33@C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M3\Codigo_IA_generado\version_haiku_4.5\src\main\java\com\tp\modelo\Post.java","C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M3\Codigo_IA_generado\version_haiku_4.5\src\main\java\com\tp\modelo\Post.java","Post::setTimestampInicio","Post::setTimestampInicio( long timestampInicio)",31,33
